2655 -0.299699 0.0111125 0.501966 0.0108726 -0.298361 0.0107834 0.500393 0.0105684 3.00535
2656 -0.299071 0.0125425 -1.49415 0.0116557 -0.298367 0.0137926 -1.49469 0.010582 2.99127
21721 -0.299046 0.0125938 -1.49408 0.0116664 -0.298339 0.0138656 -1.49463 0.0105818 2.99098
2657 -0.301829 0.0142257 -1.49794 0.00778635 -0.300385 0.015319 -1.49838 0.0060513 2.99656
21722 -0.301893 0.0143022 -1.49797 0.00783091 -0.300479 0.0153903 -1.49835 0.00608425 2.99681
2658 -0.349407 0.281919 0.492203 0.0551021 -0.313253 0.0797255 0.493215 0.0451318 2.99401
21723 -0.342626 0.262341 0.491873 0.0555116 -0.311574 0.0748492 0.493178 0.0455382 2.99455
2659 -1.30474 0.0126786 -0.500676 0.0101823 -1.30409 0.0133571 -0.498507 0.00603353 2.99261
21724 -1.30483 0.0127337 -0.500716 0.010242 -1.30417 0.013425 -0.498468 0.00606275 2.99318
2660 0.697116 0.0145953 -0.506711 0.00896916 0.701119 0.0165923 -0.51064 0.0093286 3.00153
21725 0.697003 0.0147979 -0.506697 0.00905722 0.700798 0.0167371 -0.510418 0.00935357 3.00158
2661 -0.303044 0.0140026 -0.50041 0.0110236 -0.304257 0.0152428 -0.499822 0.00753784 2.99396
21726 -0.303206 0.0138836 -0.500714 0.011003 -0.304409 0.0151293 -0.500194 0.00727884 2.99386
21741 -0.290913 0.017278 -1.49747 0.0118046 -0.290464 0.0184609 -1.49894 0.00917676 2.05063
2676 -0.291075 0.0173233 -1.4976 0.0118569 -0.29051 0.0185208 -1.49879 0.00903273 2.05068
21742 -0.296925 0.0319708 -1.49701 0.118444 -0.302168 0.0320885 -1.49455 0.118413 9.76604
2677 -0.296933 0.03225 -1.49686 0.119473 -0.302327 0.0323462 -1.49437 0.11944 9.76237
21743 -0.294694 0.0200697 -1.50281 0.00712649 -0.290959 0.0198508 -1.50323 0.00483569 9.92372
2678 -0.294704 0.0201055 -1.50292 0.00720649 -0.291025 0.0199285 -1.50329 0.00488174 9.92488
21744 -0.29624 0.0132384 0.497594 0.00610895 -0.29736 0.0137485 0.49742 0.00531029 9.931
2679 -0.297505 0.0132456 0.497902 0.00639516 -0.298265 0.013998 0.497717 0.00539844 9.92377
2680 -0.306168 0.0166449 0.502746 0.0121813 -0.307602 0.0197775 0.504631 0.0120842 9.97957
21745 -0.308877 0.015811 0.501897 0.0127121 -0.310983 0.0185401 0.504731 0.0128481 9.97965
2681 -0.295985 0.0174295 0.493106 0.0114662 -0.296365 0.0198609 0.493572 0.00884339 9.91868
21746 -0.296089 0.0174686 0.493064 0.0115317 -0.296512 0.0199087 0.493519 0.00889327 9.9189
2682 -1.29292 0.0123191 -0.487974 0.00512714 -1.29742 0.0145419 -0.48867 0.00462578 9.88024
21747 -1.29261 0.0126123 -0.48775 0.00518226 -1.29714 0.0149287 -0.488797 0.0047405 9.87945
21748 -1.28926 0.0883093 -0.504532 0.0809143 -1.29341 0.0552591 -0.504239 0.0550497 9.76163
2683 -1.28949 0.0879905 -0.50456 0.0805879 -1.29363 0.0550906 -0.504286 0.0548297 9.76314
21749 0.696548 0.05744 -0.508593 0.0742339 0.697829 0.0643887 -0.509414 0.062371 9.78779
2684 0.696351 0.0572591 -0.5084 0.0739765 0.697995 0.0641647 -0.509397 0.0621279 9.78818
2685 0.702015 0.0160646 -0.49858 0.010456 0.702904 0.0175509 -0.499169 0.00927078 9.90841
21750 0.702015 0.0160646 -0.49858 0.010456 0.702904 0.0175509 -0.499169 0.00927078 9.90841
2686 -0.2977 0.0169931 -0.503731 0.0103241 -0.298592 0.0180629 -0.500847 0.00685584 9.87325
21751 -0.29776 0.0170858 -0.503801 0.0103707 -0.298678 0.0181542 -0.500834 0.00689928 9.87197
2687 -0.301284 0.0141352 -0.496634 0.00906484 -0.302105 0.0144368 -0.495677 0.00652456 9.92296
21752 -0.30177 0.0139613 -0.496744 0.00913608 -0.302615 0.0142662 -0.495753 0.00657972 9.92257
2688 -0.283974 0.0541882 -0.481445 0.0522815 -0.280788 0.0572734 -0.483011 0.0448523 4.99793
21753 -0.283457 0.054236 -0.482474 0.050227 -0.280454 0.0574745 -0.483955 0.042894 4.99727
2689 0.675572 0.0424357 -0.503322 0.0173341 0.68079 0.0429374 -0.505742 0.0164056 5.02847
21754 0.67529 0.0427286 -0.503046 0.0173586 0.680367 0.0431645 -0.505452 0.0163415 5.02892
2690 -1.26323 0.190284 -0.490357 0.0790506 -1.27629 0.192187 -0.487119 0.0752121 4.93431
21755 -1.26267 0.191981 -0.490023 0.0797347 -1.2753 0.193807 -0.486885 0.0758786 4.93237
2691 -0.299305 0.0261158 0.492016 0.0125165 -0.299023 0.0274804 0.490187 0.0100088 5.00412
21756 -0.298873 0.0258226 0.49212 0.0125843 -0.298935 0.0276362 0.490269 0.0100609 5.00327
2692 -0.2883 0.0279138 -1.48765 0.0473237 -0.287939 0.0324177 -1.48769 0.0471085 5.04811
21757 -0.289154 0.0280901 -1.48757 0.0482416 -0.288883 0.03267 -1.48755 0.0480221 5.0485
21758 -0.255274 0.0586849 -0.537535 0.0162273 -0.270245 0.0578893 -0.529417 0.0151708 2.01701
2700 -0.182811 0.0624844 -0.336367 0.0618494 -0.194059 0.0641688 -0.36982 0.0486534 4.99791
21765 -0.179714 0.0598215 -0.331875 0.0529682 -0.190811 0.0613298 -0.366129 0.043923 4.99307
2701 -0.316862 0.121186 -0.525352 0.113571 -0.321111 0.121016 -0.522034 0.0989613 4.07387
21766 -0.292495 0.0344933 -0.476428 0.0140938 -0.297675 0.0367753 -0.477958 0.0126929 5.01726
2702 -0.369403 0.0653494 -0.586692 0.0560338 -0.365963 0.0672803 -0.582589 0.0508863 2.02473
21767 -0.365918 0.0609025 -0.583687 0.0521605 -0.362306 0.0624899 -0.579957 0.0476675 2.0254
2703 -0.300143 0.0138622 -0.493542 0.0131059 -0.305456 0.0160379 -0.496044 0.010963 5.10742
21768 -0.300142 0.013898 -0.493597 0.0131402 -0.305305 0.0160038 -0.496152 0.0109337 5.10705
2704 0.693019 0.0458341 -0.504314 0.0851822 0.691216 0.0566477 -0.504167 0.0677736 5.10069
21769 0.69298 0.0454972 -0.504175 0.0845617 0.691069 0.0562427 -0.503946 0.0672981 5.1011
2705 -1.29896 0.0158125 -0.49527 0.010058 -1.31038 0.0159338 -0.495556 0.00745852 5.08786
21770 -1.29957 0.0154657 -0.495258 0.0101731 -1.31084 0.015825 -0.495501 0.00753513 5.08708
2706 -0.297835 0.0170219 0.497369 0.00784945 -0.295879 0.0180507 0.496901 0.00736282 5.05502
21771 -0.298591 0.0162397 0.497007 0.00771649 -0.296498 0.0171421 0.496643 0.00731016 5.05179
2707 -0.295021 0.0143844 -1.50125 0.00763855 -0.295149 0.0160914 -1.49939 0.00588974 5.11125
21772 -0.295039 0.013799 -1.50135 0.0077115 -0.295167 0.015501 -1.49943 0.00592658 5.10876
2708 -0.301647 0.0373358 -0.511464 0.0657815 -0.302753 0.02094 -0.511031 0.0487487 5.10758
21773 -0.301709 0.0376319 -0.511428 0.0663098 -0.302751 0.0211042 -0.510942 0.0491165 5.10753
21780 -0.277374 0.0741177 -0.504924 0.0494545 -0.287486 0.0543814 -0.503217 0.0384292 5.04114
2717 0.67971 0.0470235 -0.511622 0.0865376 0.685428 0.0634532 -0.512807 0.0675249 5.06242
2718 0.657499 0.123597 -0.49834 0.0182459 0.66047 0.122678 -0.494922 0.0196347 5.12128
21781 0.65619 0.125656 -0.498541 0.0185473 0.659224 0.124737 -0.494977 0.0199902 5.12184
2719 -1.29412 0.0161039 -0.495192 0.00809734 -1.30621 0.0154931 -0.494589 0.0073946 5.07545
21782 -1.29418 0.0161381 -0.495322 0.00805809 -1.30609 0.0154026 -0.494698 0.00734023 5.07568
2720 -0.301485 0.0132449 0.49614 0.0105964 -0.299051 0.0144284 0.4987 0.00785263 5.12364
21783 -0.301541 0.0133152 0.496238 0.0105301 -0.299106 0.0145012 0.498772 0.00782016 5.12438
21784 -0.297412 0.0125034 -1.49993 0.00929005 -0.297798 0.0141738 -1.4999 0.00671831 5.07745
2721 -0.29723 0.0123876 -1.50002 0.00913698 -0.2976 0.0140388 -1.49991 0.00670991 5.07699
2722 -0.290474 0.0492284 -0.515623 0.1039 -0.292587 0.0232519 -0.511012 0.0719744 5.06486
21785 -0.290485 0.0495062 -0.51573 0.104674 -0.292652 0.02321 -0.511061 0.0725124 5.06321
3088 0.101607 0.0538318 -0.202146 0.0570459 0.103333 0.0527195 -0.200854 0.0418906 1.91524
22094 0.100529 0.053956 -0.202218 0.0578789 0.102395 0.05285 -0.201016 0.0424663 1.91242
3089 0.124 0.0363502 -0.209939 0.0275395 0.1225 0.0358433 -0.208367 0.0206545 2.05283
22095 0.124297 0.0364149 -0.210087 0.0276788 0.122822 0.0359161 -0.20845 0.0207684 2.0527
3090 -0.298249 0.0354617 -1.49564 0.062993 -0.298721 0.0350625 -1.49492 0.0628354 1.99753
22096 -0.298354 0.0354793 -1.49579 0.0631183 -0.298895 0.0350197 -1.49499 0.0629897 1.99746
3091 -0.294412 0.0469727 -1.49491 0.0902026 -0.29718 0.0440741 -1.49429 0.09002 1.98826
22097 -0.294384 0.0470249 -1.4949 0.0903086 -0.297156 0.0441223 -1.49428 0.090126 1.98821
22098 -0.301749 0.0578852 -1.48181 0.188595 -0.307963 0.0550961 -1.47473 0.187316 1.92273
3092 -0.301293 0.0575067 -1.48198 0.188616 -0.30758 0.0548235 -1.47487 0.187338 1.92131
3093 -0.287779 0.0378837 -1.50008 0.036007 -0.28743 0.0351521 -1.50018 0.0353825 1.96162
22099 -0.287663 0.03805 -1.50012 0.0363268 -0.287302 0.0353089 -1.5001 0.0356921 1.96082
3097 -0.306496 0.0356589 -1.49938 0.00693388 -0.307103 0.0358874 -1.49945 0.00840077 1.99366
22103 -0.306493 0.0357905 -1.49936 0.00698141 -0.307151 0.0359125 -1.4994 0.00842703 1.99377
3098 0.696168 0.0618174 -0.468093 0.038181 0.698143 0.0643159 -0.468137 0.0334773 1.99334
22104 0.697411 0.0606567 -0.468133 0.0386347 0.699229 0.0640795 -0.468109 0.0339233 1.99311
3099 0.707158 0.0533983 -2.49628 0.0903482 0.710275 0.0526069 -2.49654 0.090986 2.01511
22105 0.708 0.0511343 -2.49652 0.0910372 0.709587 0.052769 -2.49679 0.091659 2.01374
3100 -1.29012 0.0796489 -2.49178 0.132134 -1.29737 0.078869 -2.49018 0.133117 1.99646
22106 -1.29056 0.0809343 -2.49133 0.134362 -1.29762 0.0801936 -2.48977 0.135373 1.99634
3101 -1.31702 0.0698349 -0.502985 0.0216949 -1.31291 0.0698058 -0.504488 0.021387 1.99844
22107 -1.31776 0.0700174 -0.502659 0.0217616 -1.31383 0.06996 -0.504177 0.0214684 1.99817
3103 -0.298347 0.0519223 -1.49574 0.0933911 -0.298379 0.0512838 -1.49677 0.0940522 1.94068
22109 -0.29841 0.0522398 -1.49566 0.093982 -0.298441 0.0515961 -1.49663 0.0946417 1.94002
22110 0.693765 0.0445641 -0.496188 0.0300944 0.698937 0.0473085 -0.497813 0.0227527 2.0511
3104 0.693863 0.0445289 -0.496229 0.0300564 0.699024 0.0472596 -0.497851 0.0227275 2.051
22111 0.747275 0.0909183 -2.48973 0.124756 0.745064 0.0888486 -2.48862 0.124696 1.99776
3105 0.74743 0.0916007 -2.49006 0.125563 0.745159 0.0895221 -2.48892 0.125509 1.99818
3106 -1.24574 0.120862 -2.51264 0.177306 -1.26269 0.11302 -2.51067 0.171149 1.99313
22112 -1.24494 0.120998 -2.51344 0.177578 -1.26198 0.113147 -2.51139 0.171476 1.99304
22113 -1.3946 0.112603 -0.460282 0.0441752 -1.39331 0.110747 -0.466069 0.0441148 2.00337
3107 -1.39395 0.112649 -0.460253 0.044322 -1.39269 0.110814 -0.466008 0.0442565 2.00329
3115 -0.257166 0.0869329 -1.52292 0.21718 -0.261877 0.0845104 -1.51788 0.204514 1.86485
22121 -0.257554 0.0869553 -1.52353 0.217515 -0.262351 0.0844279 -1.51836 0.204879 1.86395
22122 0.748522 0.133666 -0.456218 0.090121 0.750459 0.136531 -0.459691 0.0863778 1.81426
3116 0.748522 0.133666 -0.456218 0.090121 0.750459 0.136531 -0.459691 0.0863778 1.81426
3118 -0.277504 0.126257 -1.48345 0.197613 -0.274984 0.127794 -1.46677 0.24657 1.89198
22124 -0.277439 0.126502 -1.48343 0.198622 -0.27482 0.128116 -1.46648 0.247815 1.88985
3119 0.692967 0.0873254 -0.473988 0.0613194 0.692397 0.0866922 -0.474074 0.059473 1.89178
22125 0.692552 0.0877958 -0.473418 0.0614553 0.691847 0.0870978 -0.473481 0.0595778 1.89019
3120 0.690917 0.0467054 -2.49446 0.0122556 0.692702 0.0446586 -2.49425 0.0120576 2.00225
22126 0.692037 0.0463567 -2.4947 0.0121481 0.693768 0.0443449 -2.49458 0.0117466 2.00285
3121 -1.27058 0.10227 -2.47296 0.178257 -1.27666 0.10139 -2.47467 0.178239 2.03261
22127 -1.27034 0.103115 -2.47267 0.179868 -1.27618 0.102144 -2.47442 0.179856 2.03275
3122 -0.926681 0.495618 -0.81518 0.426331 -0.917963 0.505072 -0.815557 0.42694 2.05084
22128 -1.33217 0.0889841 -0.491079 0.0415085 -1.33381 0.0874963 -0.490078 0.0391427 2.03081
22129 -0.314431 0.0704184 -1.49007 0.0922422 -0.313364 0.0631154 -1.48904 0.0899112 2.49777
3123 -0.314549 0.0700427 -1.49009 0.0916568 -0.313544 0.0628007 -1.489 0.0893418 2.49788
3124 1.67946 0.178009 0.481551 0.120404 1.67887 0.185119 0.484664 0.102141 2.51322
22130 1.67976 0.178335 0.481467 0.120656 1.67913 0.185479 0.484594 0.102353 2.51317
3125 1.69884 0.108697 -3.48332 0.205151 1.70087 0.108452 -3.48373 0.20519 2.49518
22131 1.69857 0.10846 -3.48344 0.204641 1.70059 0.10822 -3.48382 0.204679 2.49519
3126 -2.26799 0.206043 -3.48194 0.248362 -2.27402 0.190177 -3.48041 0.252807 2.50791
22132 -2.26632 0.209288 -3.48105 0.252583 -2.27231 0.193124 -3.47952 0.257101 2.50812
22133 -2.28349 0.232038 0.48981 0.0903283 -2.28837 0.224528 0.491352 0.0709834 2.49689
3127 -2.28331 0.23234 0.489791 0.0904543 -2.28822 0.224824 0.491352 0.071083 2.49691
3249 1.91216 0.272895 0.686786 0.245487 1.86535 0.232309 0.652737 0.200676 1.98154
22204 1.91029 0.277426 0.68111 0.247303 1.86487 0.236414 0.647552 0.201711 1.98188
3250 1.63639 0.150424 0.41806 0.298137 1.65015 0.130591 0.433836 0.274746 7.15288
22205 1.63618 0.150526 0.420588 0.279356 1.65003 0.130717 0.436458 0.253715 7.16024
3251 1.73861 0.191852 -3.51118 0.213776 1.73176 0.173729 -3.52374 0.186117 3.27175
22206 1.73777 0.191646 -3.51199 0.213699 1.731 0.173541 -3.52439 0.1861 3.27576
3252 -2.35335 0.175311 -3.58137 0.206431 -2.35113 0.159247 -3.57302 0.192433 3.52749
22207 -2.35364 0.175339 -3.5819 0.206249 -2.3513 0.159341 -3.57345 0.192341 3.53041
